index,ind_id,gender,car_owner,property_owner,children,annual_income,type_income,education,marital_status,housing_type,age,experience,family_members,label,experience1,annual_income1
1385,5069141,F,N,N,0,11.81303006,Commercial associate,Higher education,Married,With parents,42,1.048808848,2,0,1.1,135000
1387,5090464,F,N,N,0,11.74403719,Commercial associate,Secondary / secondary special,Married,House / apartment,46,3.974921383,2,0,15.8,126000
1388,5149296,F,Y,Y,0,12.41916586,Commercial associate,Higher education,Married,House / apartment,40,2.258317958,2,0,5.1,247500
1389,5023914,F,N,Y,2,12.12540474,Working,Secondary / secondary special,Married,House / apartment,27,2.167948339,4,0,4.7,184500
1390,5079004,F,N,Y,0,12.01733052,Pensioner,Secondary / secondary special,Widow,House / apartment,59,0,1,0,0,165600
1391,5112736,M,Y,Y,0,12.66032792,Working,Higher education,Married,House / apartment,50,2.774887385,2,0,7.7,315000
1392,5023147,F,N,N,0,11.6307085,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58,0,1,0,0,112500
1393,5050619,M,Y,N,0,11.6307085,Working,Secondary / secondary special,Civil marriage,House / apartment,27,2.323790008,2,0,5.4,112500
1394,5052606,M,N,Y,0,12.21849517,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,51,2.097617696,1,0,4.4,202500
1395,5036870,F,N,Y,0,11.1844214,Pensioner,Secondary / secondary special,Married,House / apartment,60,0,2,0,0,72000
1396,5021551,F,N,Y,0,12.21849517,Commercial associate,Secondary / secondary special,Married,House / apartment,57,2.073644135,2,0,4.3,202500
1397,5067242,F,Y,Y,0,12.87774079,Working,Secondary / secondary special,Married,House / apartment,47,4.460941605,2,0,19.9,391500
1398,5068807,M,Y,Y,1,11.6307085,Working,Higher education,Married,House / apartment,32,1.224744871,3,0,1.5,112500
1399,5024666,F,N,Y,0,11.96718074,Working,Secondary / secondary special,Married,House / apartment,40,3.535533906,2,0,12.5,157500
1400,5089497,F,N,N,1,11.6307085,Working,Secondary / secondary special,Widow,House / apartment,55,1.897366596,2,0,3.6,112500
1401,5045623,F,N,Y,1,12.50617724,State servant,Secondary / secondary special,Married,House / apartment,39,2.626785107,3,0,6.9,270000
1402,5091822,M,N,Y,0,12.50617724,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40,4.01248053,1,0,16.1,270000
1403,5114227,M,Y,N,2,12.41916586,Working,Secondary / secondary special,Married,House / apartment,50,3.937003937,4,0,15.5,247500
1404,5067259,M,Y,Y,0,12.79385931,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,2,0,0,360000
1405,5068320,F,N,Y,0,12.14950229,Pensioner,Higher education,Separated,House / apartment,62,0,1,0,0,189000
1406,5116621,F,Y,Y,1,11.96718074,State servant,Secondary / secondary special,Married,House / apartment,38,3.049590136,3,0,9.3,157500
1407,5091925,F,Y,Y,0,12.91164235,Commercial associate,Incomplete higher,Married,House / apartment,51,3.286335345,2,0,10.8,405000
1408,5041758,F,N,Y,0,11.96718074,State servant,Higher education,Married,House / apartment,41,3.16227766,2,0,10,157500
1409,5025936,F,N,Y,0,11.77912851,Working,Secondary / secondary special,Married,House / apartment,37,3.872983346,2,0,15,130500
1410,5041540,F,N,Y,1,11.81303006,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,53,0,3,0,0,135000
1411,5061145,F,Y,Y,0,11.40756495,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,2,0,0,90000
1412,5033608,F,N,N,0,11.11988288,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,52,0.707106781,2,0,0.5,67500
1413,5146456,F,N,Y,0,11.81303006,Commercial associate,Secondary / secondary special,Married,House / apartment,42,2.213594362,2,0,4.9,135000
1414,5091369,M,Y,Y,0,12.41916586,Working,Secondary / secondary special,Married,House / apartment,42,1.870828693,2,0,3.5,247500
1415,5142547,F,Y,Y,0,11.96718074,Commercial associate,Higher education,Single / not married,House / apartment,43.92149035,1.760681686,1,0,3.1,157500
1416,5091708,F,Y,Y,0,11.81303006,Working,Higher education,Married,House / apartment,34,3.286335345,2,0,10.8,135000
1417,5022136,F,N,Y,0,11.74403719,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,2,0,0,126000
1418,5088181,F,N,N,0,12.10071213,Working,Incomplete higher,Widow,House / apartment,54,2.28035085,1,0,5.2,180000
1419,5104981,F,N,N,0,11.6307085,Pensioner,Secondary / secondary special,Separated,Municipal apartment,59,0,1,0,0,112500
1420,5093248,F,N,Y,0,12.41916586,Commercial associate,Higher education,Married,House / apartment,33,2.863564213,2,0,8.2,247500
1421,5145970,F,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Widow,House / apartment,63,0,1,0,0,112500
1422,5112738,M,Y,Y,0,12.66032792,Working,Higher education,Married,House / apartment,50,2.774887385,2,0,7.7,315000
1423,5143219,F,N,Y,0,11.11988288,Pensioner,Lower secondary,Single / not married,House / apartment,61,0,1,0,0,67500
1424,5069007,M,Y,Y,0,12.72932079,Working,Higher education,Married,With parents,29,1.788854382,2,0,3.2,337500
1425,5113801,F,N,Y,1,12.72932079,Working,Secondary / secondary special,Married,House / apartment,35,3.016620626,3,0,9.1,337500
1426,5054625,F,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,1,0,0,112500
1427,5054733,F,N,N,1,11.96718074,Commercial associate,Higher education,Married,House / apartment,30,2.073644135,3,0,4.3,157500
1428,5050482,F,N,N,0,12.58621995,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51,5.431390246,2,0,29.5,292500
1429,5142691,M,Y,N,2,11.81303006,State servant,Secondary / secondary special,Married,House / apartment,38,4.242640687,4,0,18,135000
1430,5067696,M,Y,Y,0,13.01700286,Working,Higher education,Married,House / apartment,52,3.478505426,2,0,12.1,450000
1431,5105577,F,N,N,0,12.10071213,Working,Secondary / secondary special,Married,Municipal apartment,33,0.774596669,2,0,0.6,180000
1432,5033714,M,N,Y,1,11.81303006,Working,Secondary / secondary special,Married,House / apartment,38,2.880972058,3,0,8.3,135000
1433,5062016,F,N,N,0,12.10071213,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31,2.549509757,1,0,6.5,180000
1434,5045798,F,Y,N,0,12.21849517,Working,Higher education,Married,House / apartment,25,0.632455532,2,0,0.4,202500
1435,5066915,M,Y,Y,0,12.10071213,Working,Higher education,Married,With parents,30,2,2,0,4,180000
1436,5088853,F,Y,Y,0,11.6307085,Working,Higher education,Married,House / apartment,31,2.50998008,2,0,6.3,112500
1437,5037169,M,Y,Y,0,11.81303006,Pensioner,Secondary / secondary special,Married,House / apartment,67,0,2,0,0,135000
1438,5142752,F,N,N,0,11.30220443,Working,Secondary / secondary special,Single / not married,House / apartment,49,1,1,0,1,81000
1439,5116056,F,N,N,0,11.81303006,Working,Secondary / secondary special,Married,House / apartment,49,5.431390246,2,0,29.5,135000
1440,5143025,M,N,N,0,12.50617724,Working,Secondary / secondary special,Married,With parents,32,1.303840481,2,0,1.7,270000
1441,5091549,F,N,Y,0,12.41916586,Commercial associate,Secondary / secondary special,Married,House / apartment,34,2.75680975,2,0,7.6,247500
1443,5142248,F,N,Y,0,12.32385568,State servant,Secondary / secondary special,Married,House / apartment,54,2.529822128,2,0,6.4,225000
1444,5068262,F,N,N,2,11.96718074,State servant,Higher education,Married,House / apartment,35,3.820994635,4,0,14.6,157500
1445,5090415,F,Y,N,0,12.28303369,Working,Secondary / secondary special,Single / not married,House / apartment,54,5.215361924,1,0,27.2,216000
1446,5100010,M,Y,N,0,12.21849517,Working,Secondary / secondary special,Married,House / apartment,43.92149035,1.58113883,2,0,2.5,202500
1447,5068843,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Single / not married,House / apartment,62,3.405877273,1,0,11.6,135000
1448,5114166,M,Y,N,1,12.41916586,Working,Higher education,Married,House / apartment,25,0.707106781,3,0,0.5,247500
1449,5105715,F,N,Y,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,38,2.863564213,2,0,8.2,180000
1450,5105842,M,Y,Y,0,11.11988288,Pensioner,Secondary / secondary special,Married,House / apartment,63,0,2,0,0,67500
1451,5145964,F,N,N,2,11.77912851,Working,Secondary / secondary special,Married,House / apartment,42,3.082207001,4,0,9.5,130500
1452,5089658,F,N,N,0,11.50287513,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45,1,1,0,1,99000
1453,5068233,M,N,Y,1,11.6307085,State servant,Secondary / secondary special,Married,House / apartment,38,0.774596669,3,0,0.6,112500
1454,5113259,F,Y,Y,0,12.41916586,Working,Secondary / secondary special,Single / not married,With parents,32,0.894427191,1,0,0.8,247500
1455,5052622,M,Y,Y,1,12.10071213,Commercial associate,Secondary / secondary special,Married,House / apartment,44,2.34520788,3,0,5.5,180000
1456,5137151,F,N,N,0,12.32385568,Pensioner,Secondary / secondary special,Married,House / apartment,56,0,2,0,0,225000
1457,5095423,M,Y,Y,0,12.91164235,Working,Higher education,Married,House / apartment,32,2.236067977,2,0,5,405000
1458,5058408,M,Y,Y,0,12.41916586,Working,Higher education,Married,House / apartment,35,2.664582519,2,0,7.1,247500
1459,5068324,F,N,Y,0,12.04941884,Working,Higher education,Married,House / apartment,50,3.255764119,2,0,10.6,171000
1460,5022156,F,Y,Y,2,12.10071213,Commercial associate,Higher education,Married,House / apartment,32,2.810693865,4,0,7.9,180000
1461,5137365,M,Y,N,0,12.72932079,Working,Secondary / secondary special,Married,House / apartment,40,1.673320053,2,0,2.8,337500
1462,5068811,F,N,Y,0,12.66032792,Commercial associate,Secondary / secondary special,Married,House / apartment,40,2.569046516,2,0,6.6,315000
1463,5068238,F,N,Y,0,12.41916586,Working,Secondary / secondary special,Married,House / apartment,31,2.645751311,2,0,7,247500
1464,5046495,F,N,Y,0,12.10071213,Pensioner,Secondary / secondary special,Married,House / apartment,59,0,2,0,0,180000
1465,5023491,M,Y,Y,0,11.32960341,Working,Secondary / secondary special,Married,House / apartment,56,4.135214626,2,0,17.1,83250
1466,5125510,M,N,Y,1,12.21849517,Commercial associate,Secondary / secondary special,Married,House / apartment,41,0.547722558,3,0,0.3,202500
1467,5113401,M,Y,Y,0,13.01700286,Commercial associate,Higher education,Single / not married,House / apartment,30,1.264911064,1,0,1.6,450000
1468,5010202,M,Y,Y,0,11.81303006,Working,Lower secondary,Married,With parents,27,2.258317958,2,0,5.1,135000
1469,5143175,M,Y,N,0,12.32385568,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,48,2.683281573,1,0,7.2,225000
1470,5041739,M,N,Y,1,11.96718074,Working,Secondary / secondary special,Married,House / apartment,34,1,3,0,1,157500
1471,5048217,M,Y,Y,1,12.50617724,Commercial associate,Secondary / secondary special,Married,House / apartment,34,1.516575089,3,0,2.3,270000
1472,5091382,F,Y,Y,2,12.28303369,Working,Higher education,Married,House / apartment,35,3.660601044,4,0,13.4,216000
1473,5143314,M,N,Y,0,11.65051113,Pensioner,Secondary / secondary special,Separated,House / apartment,58,0,1,0,0,114750
1474,5009918,F,N,Y,2,11.50287513,Commercial associate,Higher education,Married,House / apartment,35,1.095445115,4,0,1.2,99000
1475,5024238,F,N,Y,0,10.76320793,Pensioner,Secondary / secondary special,Married,Municipal apartment,59,0,2,0,0,47250
1476,5114427,F,N,N,0,10.80972795,Pensioner,Secondary / secondary special,Married,House / apartment,65,0,2,0,0,49500
1477,5091406,F,N,Y,0,11.81303006,Working,Secondary / secondary special,Single / not married,House / apartment,48,2.28035085,1,0,5.2,135000
1478,5023816,F,Y,Y,1,12.32385568,Commercial associate,Higher education,Married,House / apartment,47,1.483239697,3,0,2.2,225000
1479,5126562,F,N,N,0,13.01700286,Working,Higher education,Married,House / apartment,30,3.033150178,2,0,9.2,450000
1480,5054775,M,N,Y,0,12.32385568,Working,Secondary / secondary special,Married,House / apartment,59,2.049390153,2,0,4.2,225000
1481,5091171,M,N,Y,0,11.40756495,Pensioner,Secondary / secondary special,Married,House / apartment,66,0,2,0,0,90000
1482,5062011,F,N,N,0,12.10071213,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31,2.549509757,1,0,6.5,180000
1483,5062407,F,N,Y,0,11.54732689,Pensioner,Secondary / secondary special,Widow,House / apartment,66,0,1,0,0,103500
1484,5094926,F,Y,Y,0,11.81303006,Commercial associate,Secondary / secondary special,Married,House / apartment,33,2,2,0,4,135000
1485,5067312,F,Y,Y,0,12.32385568,Pensioner,Secondary / secondary special,Married,House / apartment,63,0,2,0,0,225000
1486,5125462,M,N,Y,1,11.6307085,Working,Secondary / secondary special,Married,House / apartment,50,3.754996671,3,0,14.1,112500
1487,5114240,F,N,N,0,12.50617724,Working,Secondary / secondary special,Married,House / apartment,46,1.414213562,2,0,2,270000
1488,5068367,F,Y,Y,1,12.50617724,Working,Secondary / secondary special,Married,House / apartment,39,2.983286778,3,0,8.9,270000
1489,5051120,M,N,N,0,12.21849517,State servant,Higher education,Married,House / apartment,35,3.701351105,2,0,13.7,202500
1490,5114348,M,Y,N,0,12.10071213,Commercial associate,Secondary / secondary special,Married,Municipal apartment,27,2.863564213,2,0,8.2,180000
1491,5067506,M,N,Y,0,12.10071213,Working,Lower secondary,Civil marriage,House / apartment,36,2.449489743,2,0,6,180000
1492,5118441,F,Y,N,1,11.58988651,Commercial associate,Higher education,Married,House / apartment,44,1.095445115,3,0,1.2,108000
1493,5054343,F,Y,N,0,12.32385568,Working,Secondary / secondary special,Married,House / apartment,57,1.702938637,2,0,2.9,225000
1494,5009000,M,Y,Y,0,11.96718074,Working,Secondary / secondary special,Married,House / apartment,27,1.516575089,2,0,2.3,157500
1495,5090302,F,N,Y,0,12.91164235,Commercial associate,Secondary / secondary special,Married,House / apartment,48,3.660601044,2,0,13.4,405000
1496,5067299,M,N,Y,0,12.32385568,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25,1.816590212,1,0,3.3,225000
1497,5010344,F,N,N,0,12.28303369,Pensioner,Secondary / secondary special,Married,House / apartment,63,0,2,0,0,216000
1498,5011032,F,N,Y,1,11.81303006,Working,Academic degree,Civil marriage,House / apartment,48,4.549725266,3,0,20.7,135000
1499,5038582,F,N,Y,0,11.6307085,Pensioner,Secondary / secondary special,Married,House / apartment,67,0,2,0,0,112500
1500,5067729,F,N,Y,1,11.81303006,Commercial associate,Incomplete higher,Married,House / apartment,28,2.683281573,3,0,7.2,135000
1501,5067638,F,N,Y,0,11.96718074,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63,0,1,0,0,157500
1502,5010795,F,N,N,0,10.71441777,State servant,Secondary / secondary special,Married,House / apartment,38,3.820994635,2,0,14.6,45000
1503,5116594,M,Y,N,0,11.96718074,Working,Higher education,Married,House / apartment,43,1.303840481,2,0,1.7,157500
1504,5068310,M,N,Y,1,12.19602231,Commercial associate,Incomplete higher,Single / not married,House / apartment,26,0.632455532,2,0,0.4,198000
1505,5087880,F,N,N,0,12.36307639,State servant,Higher education,Civil marriage,House / apartment,60,3.78153408,2,0,14.3,234000
1506,5125172,F,Y,Y,0,11.96718074,Working,Secondary / secondary special,Married,House / apartment,41,1.095445115,2,0,1.2,157500
1508,5009798,F,N,N,0,12.19602231,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0,1,0,0,198000
1509,5024077,F,Y,Y,0,11.96718074,Pensioner,Secondary / secondary special,Widow,House / apartment,56,0,1,0,0,157500
1510,5118580,F,Y,Y,0,12.10071213,Working,Secondary / secondary special,Married,House / apartment,36,2.19089023,2,0,4.8,180000
1511,5053535,F,N,Y,0,12.28303369,Pensioner,Higher education,Single / not married,House / apartment,56,0,1,0,0,216000
1512,5045070,F,N,N,0,11.6307085,Working,Secondary / secondary special,Married,House / apartment,28,2.626785107,2,0,6.9,112500
1513,5062334,F,N,N,0,11.45635511,Working,Higher education,Married,House / apartment,25,1.61245155,2,0,2.6,94500
1514,5051097,F,N,N,0,11.1526727,Pensioner,Secondary / secondary special,Widow,Municipal apartment,60,0,1,0,0,69750
1515,5021968,F,N,N,1,11.54732689,Working,Secondary / secondary special,Married,House / apartment,32,1.816590212,3,0,3.3,103500
1516,5028858,M,Y,Y,1,11.96718074,Working,Secondary / secondary special,Married,House / apartment,38,2.915475947,3,0,8.5,157500
1517,5067182,F,N,Y,0,11.6307085,Working,Higher education,Married,House / apartment,31,1.483239697,2,0,2.2,112500
1518,5112652,F,N,N,0,11.11988288,Working,Secondary / secondary special,Married,With parents,44,2.774887385,2,0,7.7,67500
1520,5105069,M,N,Y,0,11.96718074,Working,Incomplete higher,Married,House / apartment,37,1.095445115,2,0,1.2,157500
1521,5079127,M,N,Y,0,12.50617724,Working,Higher education,Married,House / apartment,33,2.48997992,2,0,6.2,270000
1522,5088689,M,N,Y,1,11.81303006,Working,Secondary / secondary special,Married,House / apartment,51,2,3,0,4,135000
1523,5132784,M,Y,Y,0,11.6307085,Working,Secondary / secondary special,Single / not married,House / apartment,24,0.707106781,1,0,0.5,112500
